Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Ljubljana,Slovenia","03/19/2019",-2.0,9.0,5.2,-0.9,66.65,,21.4,43.2,126.13,-4.1,0.21,4.17,0.0,23.6,48.6,1029.1,"weather_type_0, Rain, Light Rain, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/20/2019",-0.2,10.5,5.6,-4.8,49.34,,21.6,39.6,103.75,-0.4,0.0,0.0,0.0,36.3,10.6,1034.9,"weather_type_0",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/21/2019",0.2,14.0,6.8,-1.9,57.27,,11.2,22.7,133.24,8.4,0.0,0.0,0.0,29.3,11.7,1034.3,"weather_type_0",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/22/2019",2.2,18.0,9.7,-1.0,51.52,,7.9,15.8,172.58,,0.0,0.0,0.0,36.7,15.8,1029.7,"weather_type_0, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/23/2019",3.8,20.4,12.0,1.1,50.98,,10.3,22.0,148.04,,0.0,0.0,0.0,36.3,3.6,1025.1,"weather_type_0, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/24/2019",5.6,22.5,13.5,1.3,47.58,,12.8,25.2,168.83,,0.0,0.0,0.0,30.6,16.1,1016.3,"weather_type_0, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/25/2019",2.0,16.9,7.3,2.3,74.14,,23.8,44.0,161.08,0.1,17.0,8.33,0.0,22.1,52.8,1017.6,"weather_type_0, Light Snow, Rain, Light Drizzle/Rain, Heavy Rain And Snow, Light Rain, Snow",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/26/2019",0.6,12.4,6.5,-3.8,49.54,,21.0,36.0,119.96,-0.4,0.0,0.0,0.0,38.8,30.7,1025.7,"weather_type_0, Sky Coverage Increasing, Sky Unchanged",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","03/27/2019",-2.0,10.3,6.1,-1.0,62.38,,16.8,30.6,166.08,-4.1,0.0,0.0,0.0,32.0,50.0,1030.6,"weather_type_0, Sky Coverage Increasing, Sky Unchanged",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","03/28/2019",4.0,13.0,9.5,0.6,55.27,,18.2,36.0,143.0,5.1,0.0,0.0,0.0,32.2,38.7,1031.3,"weather_type_0, Sky Unchanged",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
