Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Ljubljana,Slovenia","03/14/2020",-1.0,11.7,6.1,-1.6,60.21,,23.3,25.2,108.0,-0.1,1.0,4.17,,11.8,42.8,1024.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/15/2020",-1.6,10.2,3.2,-5.3,57.56,,16.6,18.0,94.5,3.7,0.0,0.0,,20.9,4.3,1028.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/16/2020",0.2,14.5,7.5,-4.1,47.45,,13.2,23.8,154.42,5.0,0.0,0.0,0.0,37.2,6.5,1028.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/17/2020",6.4,19.7,12.4,1.3,49.85,,8.2,14.0,142.91,,0.0,0.0,0.0,34.7,24.7,1029.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/18/2020",4.3,18.9,11.4,3.3,61.07,,10.3,22.3,84.65,,0.0,0.0,,38.0,9.3,1027.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/19/2020",4.7,20.9,12.5,3.3,57.25,,14.2,28.8,193.17,,0.0,0.0,,38.8,2.8,1023.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/20/2020",6.6,20.6,13.3,4.1,55.29,,18.7,37.4,217.92,6.0,0.0,0.0,,30.0,16.2,1017.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/21/2020",2.5,19.4,8.2,1.8,66.65,,21.6,36.0,108.63,-0.5,18.84,8.33,,15.1,61.8,1020.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/22/2020",-1.6,8.0,2.7,-10.1,38.95,,21.7,46.8,70.21,-6.2,0.3,4.17,,28.3,24.9,1028.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain"
"Ljubljana,Slovenia","03/23/2020",-0.6,6.0,2.6,-12.1,33.57,,25.0,47.9,56.75,-2.5,0.0,0.0,,26.5,30.4,1027.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","03/24/2020",-0.3,4.6,1.8,-4.5,64.6,,17.8,36.4,70.25,-4.5,0.1,4.17,1.0,16.6,58.9,1026.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/25/2020",-0.1,2.5,0.9,-3.1,74.93,,19.3,40.7,75.0,-4.3,1.18,4.17,1.0,8.8,62.5,1024.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/26/2020",2.9,8.4,5.3,-0.8,65.32,,20.9,39.6,74.25,-1.5,0.7,8.33,,14.5,60.8,1020.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/27/2020",1.7,13.4,7.6,0.5,62.84,,19.6,39.6,130.39,5.0,0.0,0.0,,10.9,35.0,1018.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","03/28/2020",3.1,17.2,9.7,1.5,59.95,,7.5,19.4,161.29,6.5,0.0,0.0,,16.0,8.2,1014.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/29/2020",2.3,18.0,10.7,1.8,57.92,,16.1,27.7,87.25,0.5,2.3,4.17,0.0,12.8,40.9,1015.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/30/2020",-0.1,4.5,2.5,-3.0,68.98,,18.9,31.7,97.29,-3.2,5.09,8.33,2.0,18.9,39.5,1023.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/31/2020",-1.4,7.4,3.2,-7.9,45.86,,20.2,43.9,67.33,-1.3,0.0,0.0,,28.9,19.2,1024.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","04/01/2020",-2.6,8.5,3.3,-8.1,46.73,,14.0,28.8,93.21,4.6,0.0,0.0,,35.5,6.1,1019.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","04/02/2020",-0.9,13.2,5.8,-7.0,44.32,,8.6,17.3,121.52,6.6,0.0,0.0,,35.9,0.8,1013.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","04/03/2020",4.7,17.0,11.2,-2.0,42.04,,7.6,18.7,168.04,5.2,0.0,0.0,,29.8,23.1,1017.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","04/04/2020",3.5,15.9,10.0,-1.9,45.35,,21.5,39.6,109.0,1.5,0.0,0.0,0.0,24.2,6.6,1025.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","04/05/2020",4.1,17.4,11.5,-1.1,44.43,,21.4,48.2,101.21,3.8,0.0,0.0,,29.8,4.3,1027.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","04/06/2020",1.2,19.5,11.4,-3.2,39.47,,21.9,34.9,113.54,1.0,0.0,0.0,,35.0,0.1,1030.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","04/07/2020",1.8,20.0,11.2,-4.8,37.35,,14.5,32.4,90.71,,0.0,0.0,,34.7,0.0,1031.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","04/08/2020",2.8,20.4,11.6,-4.1,38.25,,11.9,25.9,140.3,,0.0,0.0,,34.7,0.0,1025.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","04/09/2020",5.8,23.5,14.1,-1.3,39.43,,7.9,18.4,199.52,,0.0,0.0,,34.7,2.1,1022.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","04/10/2020",7.2,23.9,15.8,1.3,41.36,,11.4,19.8,168.91,,0.0,0.0,,30.6,7.3,1021.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
